round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1300,6700,31900,159500,811900,4160700
round_k,0,1,6,33,159,797,4059,20803
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1700,7300,36900,185100,939100,4780500
round_k,0,1,8,36,184,925,4695,23902
round_queries,100,300,700,3100,14700,70300,345700,1780500,9149700
round_k,0,1,3,15,73,351,1728,8902,45748
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,63300,320700,1635700,8368500
round_k,0,1,3,13,62,316,1603,8178,41842
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,12900,62500,314900,1590900,8138100
round_k,0,1,4,15,64,312,1574,7954,40690
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,57300,288500,1479100,7579500
round_k,0,1,3,13,59,286,1442,7395,37897
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3500,16100,78500,392900,1990300
round_k,0,1,4,17,80,392,1964,9951
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9700,44700,224700,1130100,5783100
round_k,0,1,3,11,48,223,1123,5650,28915
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12700,62900,314700,1593300,8215300
round_k,0,1,4,13,63,314,1573,7966,41076
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,10100,45700,226900,1138300,5854100
round_k,0,1,3,11,50,228,1134,5691,29270
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12700,61700,311500,1589900,8138300
round_k,0,1,3,13,63,308,1557,7949,40691
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,63300,325300,1665900,8526300
round_k,0,1,3,13,61,316,1626,8329,42631
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7500,33900,167100,851900,4349500
round_k,0,1,9,37,169,835,4259,21747
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15700,78900,390900,1975500
round_k,0,1,3,15,78,394,1954,9877
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14900,74500,379300,1929700
round_k,0,1,3,15,74,372,1896,9648
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1100,5500,25700,126700,642500,3289500
round_k,0,1,5,27,128,633,3212,16447
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12900,64300,323100,1648500,8441700
round_k,0,1,3,15,64,321,1615,8242,42208
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,36700,181700,929100,4772900
round_k,0,1,9,38,183,908,4645,23864
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12900,62900,313700,1593900,8124900
round_k,0,1,3,13,64,314,1568,7969,40624
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,60300,292900,1436100,7393700
round_k,0,1,3,13,65,301,1464,7180,36968
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,15300,73900,370700,1898300,9718500
round_k,0,1,4,15,76,369,1853,9491,48592
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,11900,57500,286500,1457100,7486100
round_k,0,1,3,14,59,287,1432,7285,37430
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15100,72900,358500,1830900,9424700
round_k,0,1,3,15,75,364,1792,9154,47123
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,900,3300,15700,75300,378100,1914900
round_k,0,1,4,16,78,376,1890,9574
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13500,66500,332700,1692500
round_k,0,1,3,14,67,332,1663,8462
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2900,13700,68500,326100,1665300,8529100
round_k,0,1,3,14,68,342,1630,8326,42645
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11500,57300,288300,1460900,7439900
round_k,0,1,3,13,57,286,1441,7304,37199
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12700,59700,287300,1448100,7379700
round_k,0,1,4,13,63,298,1436,7240,36898
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,3100,13500,65300,329500,1672700,8570900
round_k,0,1,3,15,67,326,1647,8363,42854
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,13500,66900,332900,1696900,8697900
round_k,0,1,4,14,67,334,1664,8484,43489
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12700,61700,316300,1612500,8253900
round_k,0,1,4,13,63,308,1581,8062,41269
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1900,7900,38900,186500,917900,4692500
round_k,0,1,9,39,194,932,4589,23462
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,10300,50700,252700,1279100,6557100
round_k,0,1,3,11,51,253,1263,6395,32785
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2700,12700,61500,301900,1523700,7826900
round_k,0,1,4,13,63,307,1509,7618,39134
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13100,61700,304700,1546300,7967900
round_k,0,1,3,14,65,308,1523,7731,39839
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11900,57500,273900,1389900,6945900
round_k,0,1,3,12,59,287,1369,6949,34729
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,38300,186100,934300,4944300
round_k,0,1,9,38,191,930,4671,24721
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13100,63100,322500,1652500,8481100
round_k,0,1,3,14,65,315,1612,8262,42405
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,12500,59700,300300,1534100,7851700
round_k,0,1,4,14,62,298,1501,7670,39258
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12500,62700,312900,1594300,8161700
round_k,0,1,3,13,62,313,1564,7971,40808
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12700,59900,295300,1519300,7826100
round_k,0,1,3,13,63,299,1476,7596,39130
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15100,73100,370500,1882300,9643500
round_k,0,1,3,15,75,365,1852,9411,48217
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,14700,74900,371300,1911700
round_k,0,1,4,15,73,374,1856,9558
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11100,53700,265500,1360900,6976900
round_k,0,1,3,13,55,268,1327,6804,34884
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3100,15300,74100,374700,1917900
round_k,0,1,3,15,76,370,1873,9589
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12300,60300,295500,1507700,7634900
round_k,0,1,3,13,61,301,1477,7538,38174
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13100,66700,332700,1693700,8679100
round_k,0,1,3,13,65,333,1663,8468,43395
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13300,68300,351500,1774300,9049300
round_k,0,1,3,13,66,341,1757,8871,45246
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12700,62500,316100,1604700,8230500
round_k,0,1,3,14,63,312,1580,8023,41152
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,63700,306700,1544500,7910700
round_k,0,1,3,13,65,318,1533,7722,39553
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11900,59900,303700,1539900,7880300
round_k,0,1,3,13,59,299,1518,7699,39401
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12900,63100,315900,1594300,8153900
round_k,0,1,3,14,64,315,1579,7971,40769
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1900,7900,37900,190500,975300,4960100
round_k,0,1,9,39,189,952,4876,24800
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,3100,12700,61700,309700,1574100,8018100
round_k,0,1,3,15,63,308,1548,7870,40090
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,13500,64700,325500,1645900,8420100
round_k,0,1,3,14,67,323,1627,8229,42100
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,11500,55500,276900,1366700,6926100
round_k,0,1,3,11,57,277,1384,6833,34630
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2500,10300,51500,256900,1304300,6691500
round_k,0,1,12,51,257,1284,6521,33457
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,7900,37100,186100,937300,4751300
round_k,0,1,10,39,185,930,4686,23756
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,12300,62100,313100,1589900,8071100
round_k,0,1,3,12,61,310,1565,7949,40355
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2300,9700,44300,222100,1132300,5765100
round_k,0,1,3,11,48,221,1110,5661,28825
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12100,58500,293900,1497300,7681100
round_k,0,1,3,14,60,292,1469,7486,38405
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11900,60900,311500,1590900,8171900
round_k,0,1,3,12,59,304,1557,7954,40859
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,57500,289900,1483900,7604900
round_k,0,1,3,13,61,287,1449,7419,38024
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9700,47700,233700,1239700,6316700
round_k,0,1,11,48,238,1168,6198,31583
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,10100,45700,226900,1157300,5909500
round_k,0,1,3,11,50,228,1134,5786,29547
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12900,60700,300500,1531500,7849700
round_k,0,1,3,13,64,303,1502,7657,39248
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,9900,46700,237300,1202700,6178100
round_k,0,1,3,11,49,233,1186,6013,30890
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12100,59700,288500,1473500,7544100
round_k,0,1,3,13,60,298,1442,7367,37720
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,61300,312100,1601100,8187900
round_k,0,1,3,13,63,306,1560,8005,40939
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2500,10300,49700,253700,1287900,6602700
round_k,0,2,12,51,248,1268,6439,33013
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,8900,42700,213500,1090500,5484500
round_k,0,1,11,44,213,1067,5452,27422
round_shots,100,100,200,100,100,100,100,100
round_queries,100,300,1400,3500,15900,78900,389900,1987900
round_k,0,1,3,17,79,394,1949,9939
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12900,62100,299500,1493100,7407900
round_k,0,1,3,14,64,310,1497,7465,37039
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,14700,74500,368500,2256900
round_k,0,1,3,16,73,372,1842,11284
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,8500,40300,199100,1054300,5426700
round_k,0,1,10,42,201,995,5271,27133
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,12700,60900,304300,1536700,7883100
round_k,0,1,3,15,63,304,1521,7683,39415
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,12500,59700,300700,1543900,7868500
round_k,0,1,3,14,62,298,1503,7719,39342
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12300,58700,292700,1493900,7614500
round_k,0,1,3,12,61,293,1463,7469,38072
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,10500,50500,252700,1266300,6506900
round_k,0,1,3,11,52,252,1263,6331,32534
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2300,11500,54900,276700,1406100,7189900
round_k,0,1,3,11,57,274,1383,7030,35949
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12100,58300,291700,1484900,7613900
round_k,0,1,3,13,60,291,1458,7424,38069
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,59900,300500,1539500,7907100
round_k,0,1,3,13,62,299,1502,7697,39535
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12100,60700,308900,1564300,7983100
round_k,0,1,3,13,60,303,1544,7821,39915
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,12300,57300,278300,1424300,7280500
round_k,0,1,3,12,61,286,1391,7121,36402
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,55300,270700,1339100,6861700
round_k,0,1,3,13,59,276,1353,6695,34308
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12300,57300,273100,1309700,6717500
round_k,0,1,3,14,61,286,1365,6548,33587
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10300,50100,252700,1276500,6542500
round_k,0,1,3,12,51,250,1263,6382,32712
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9300,43300,213100,1065100,5449300
round_k,0,1,10,46,216,1065,5325,27246
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12100,57300,285500,1440900,7404700
round_k,0,1,3,14,60,286,1427,7204,37023
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13900,66100,326100,1681300,8618900
round_k,0,1,3,15,69,330,1630,8406,43094
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,13500,67700,323500,1631700,8331700
round_k,0,1,4,15,67,338,1617,8158,41658
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12700,63100,318900,1619900,8311300
round_k,0,1,3,15,63,315,1594,8099,41556
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,14100,67900,339900,1721700,8766100
round_k,0,1,4,15,70,339,1699,8608,43830
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3300,13700,68500,343700,1749500,8988300
round_k,0,1,4,16,68,342,1718,8747,44941
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,37100,187500,958500,4893500
round_k,0,1,9,38,185,937,4792,24467
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,14300,66100,332900,1690700,8592500
round_k,0,1,3,14,71,330,1664,8453,42962
round_shots,300,200,100,100,100,100,100,100,100
round_queries,300,600,700,3100,14300,66300,332900,1676100,8608700
round_k,0,1,3,15,71,331,1664,8380,43043
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,12900,65300,324700,1653700,8518100
round_k,0,1,3,15,64,326,1623,8268,42590
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2300,9700,46300,232100,1169300,6020100
round_k,0,1,3,11,48,231,1160,5846,30100
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2100,9900,46900,231300,1172900,5778700
round_k,0,2,10,49,234,1156,5864,28893
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,13100,63500,311100,1572500,8092300
round_k,0,1,3,13,65,317,1555,7862,40461
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1900,8300,39300,188100,968900,4978300
round_k,0,1,9,41,196,940,4844,24891
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,62100,315300,1602700,8182500
round_k,0,1,3,13,61,310,1576,8013,40912
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13100,61900,294100,1499500,7684100
round_k,0,1,3,15,65,309,1470,7497,38420
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11700,55700,283300,1426500,7329700
round_k,0,1,3,12,58,278,1416,7132,36648
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,11900,57500,288500,1475300,7557100
round_k,0,1,3,12,59,287,1442,7376,37785
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,10300,51900,253500,1279300,6533100
round_k,0,1,10,51,259,1267,6396,32665
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2500,10100,51300,253900,1279700,6499100
round_k,0,1,3,12,50,256,1269,6398,32495
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12500,61700,312100,1602300,8206300
round_k,0,1,3,13,62,308,1560,8011,41031
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3300,13900,67500,337300,1712900,8779700
round_k,0,1,3,16,69,337,1686,8564,43898
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,10100,45700,227700,1151100,5848500
round_k,0,1,11,50,228,1138,5755,29242
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12900,62900,308700,1574100,8084700
round_k,0,1,3,14,64,314,1543,7870,40423
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,10100,49300,247100,1251100,6714500
round_k,0,1,3,11,50,246,1235,6255,33572
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,2700,13100,63900,317500,1612500,8284300
round_k,0,2,13,65,319,1587,8062,41421
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13500,63900,320700,1622700,8325700
round_k,0,1,3,13,67,319,1603,8113,41628
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11900,54900,278100,1421700,7311300
round_k,0,1,3,13,59,274,1390,7108,36556
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3300,15300,73700,376900,1901900,9762500
round_k,0,1,3,16,76,368,1884,9509,48812
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,3100,13700,68900,347900,1775700,9070300
round_k,0,1,4,15,68,344,1739,8878,45351
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,9500,46100,229700,1167500,5983100
round_k,0,1,3,11,47,230,1148,5837,29915
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10700,50300,256700,1288900,6555500
round_k,0,1,3,12,53,251,1283,6444,32777
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2900,13900,64300,327100,1662100,8500300
round_k,0,1,3,14,69,321,1635,8310,42501
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,3100,14100,71300,351100,1804100,9281100
round_k,0,2,15,70,356,1755,9020,46405
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,15700,77900,368900,1852500,9390700
round_k,0,1,3,15,78,389,1844,9262,46953
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,900,3300,15100,76700,391100,1997100
round_k,0,1,4,16,75,383,1955,9985
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12300,58100,284100,1442300,7380700
round_k,0,1,3,13,61,290,1420,7211,36903
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12900,61500,306700,1573900,8086100
round_k,0,1,3,14,64,307,1533,7869,40430
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,3100,12900,62700,312500,1576500,8039500
round_k,0,1,3,15,64,313,1562,7882,40197
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,14500,71700,363700,1835100,9431500
round_k,0,1,3,15,72,358,1818,9175,47157
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10900,50900,260500,1327900,6798300
round_k,0,1,3,12,54,254,1302,6639,33991
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2500,11100,54700,274900,1393100,7153700
round_k,0,2,12,55,273,1374,6965,35768
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13300,62500,315100,1611900,8255300
round_k,0,1,3,15,66,312,1575,8059,41276
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10700,51700,260700,1323500,6775700
round_k,0,1,3,12,53,258,1303,6617,33878
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12500,59700,298700,1511500,7754500
round_k,0,1,3,13,62,298,1493,7557,38772
round_shots,200,200,100,100,100,100,100,100
round_queries,200,600,1900,8900,42100,205700,1048500,5348300
round_k,0,1,9,44,210,1028,5242,26741
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12500,60500,291100,1480100,7610300
round_k,0,1,3,13,62,302,1455,7400,38051
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,11700,54700,274300,1393500,7134500
round_k,0,1,3,13,58,273,1371,6967,35672
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9300,45900,215900,1062100,5455900
round_k,0,1,10,46,229,1079,5310,27279
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10300,48900,244500,1236500,6325100
round_k,0,1,3,12,51,244,1222,6182,31625
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11300,52100,258100,1314100,6721700
round_k,0,1,3,13,56,260,1290,6570,33608
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13500,67300,327700,1652900,8442500
round_k,0,1,3,15,67,336,1638,8264,42212
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,10300,47500,230700,1183100,6066100
round_k,0,1,10,51,237,1153,5915,30330
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3100,12700,59300,290900,1769500,8988700
round_k,0,1,3,15,63,296,1454,8847,44943
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10500,48300,235900,1200500,6127100
round_k,0,1,3,12,52,241,1179,6002,30635
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13100,60900,308500,1558500,8017300
round_k,0,1,3,15,65,304,1542,7792,40086
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12700,59100,295700,1487100,7606900
round_k,0,1,3,14,63,295,1478,7435,38034
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,12500,62300,304300,1517100,7809100
round_k,0,1,3,13,62,311,1521,7585,39045
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,9900,47700,241300,1234700,6303900
round_k,0,1,3,12,49,238,1206,6173,31519
round_shots,200,100,100,100,100,100,100,100
round_queries,200,500,2300,9300,43900,220900,1113500,5680300
round_k,0,2,11,46,219,1104,5567,28401
round_shots,100,100,100,100,100,100,100,100
round_queries,100,500,2300,10500,50700,255500,1297900,6658700
round_k,0,2,11,52,253,1277,6489,33293
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10500,51700,249100,1234500,6340900
round_k,0,1,3,12,52,258,1245,6172,31704
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7700,34500,169700,864100,4390500
round_k,0,1,9,38,172,848,4320,21952
round_shots,200,200,100,100,100,100,100,100,100
round_queries,200,600,700,2700,11700,58700,290900,1473300,7524700
round_k,0,1,3,13,58,293,1454,7366,37623
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,2300,9900,47500,241300,1224500,6284700
round_k,0,1,11,49,237,1206,6122,31423
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,13300,61700,298300,1494500,7641100
round_k,0,1,3,13,66,308,1491,7472,38205
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10100,50300,251500,1285900,6596900
round_k,0,1,3,12,50,251,1257,6429,32984
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2300,10100,49300,245700,1245500,6372500
round_k,0,1,3,11,50,246,1228,6227,31862
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,3300,15700,75500,375100,1892100,9720700
round_k,0,1,3,16,78,377,1875,9460,48603
round_shots,200,100,100,100,100,100,100,100
round_queries,200,300,900,3500,16700,78700,397100,2012100
round_k,0,1,4,17,83,393,1985,10060
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,11900,53900,266100,1349300,6859300
round_k,0,1,3,12,59,269,1330,6746,34296
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11900,56900,280900,1431700,7353100
round_k,0,1,3,13,59,284,1404,7158,36765
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12700,64900,327700,1676500,8628300
round_k,0,1,3,14,63,324,1638,8382,43141
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,700,3100,15500,76300,385700,1957700
round_k,0,1,3,15,77,381,1928,9788
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,700,3300,16700,81900,409100,2075100
round_k,0,1,3,16,83,409,2045,10375
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2500,10300,50500,255300,1299700,6653900
round_k,0,1,3,12,51,252,1276,6498,33269
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11500,54700,278900,1425700,7274900
round_k,0,1,3,13,57,273,1394,7128,36374
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,12100,60700,304900,1554700,7981900
round_k,0,1,3,13,60,303,1524,7773,39909
round_shots,100,100,100,100,100,100,100,100
round_queries,100,300,1500,6700,33700,167900,848500,4352300
round_k,0,1,7,33,168,839,4242,21761
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9700,45700,230500,1147300,5885700
round_k,0,1,10,48,228,1152,5736,29428
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,9500,47700,232900,1157700,5904100
round_k,0,1,9,47,238,1164,5788,29520
round_shots,200,100,100,100,100,100,100,100
round_queries,200,500,2300,10100,50100,247100,1251700,6429700
round_k,0,2,11,50,250,1235,6258,32148
round_shots,100,300,100,100,100,100,100,100
round_queries,100,900,1900,8300,40900,210300,1058100,5413700
round_k,0,1,9,41,204,1051,5290,27068
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,900,2900,13300,65100,328900,1669900,8547500
round_k,0,1,4,14,66,325,1644,8349,42737
round_shots,100,200,100,100,100,100,100,100
round_queries,100,1000,2900,14500,72700,369300,1878700,9632900
round_k,0,2,14,72,363,1846,9393,48164
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2700,12700,64300,322500,1629100,8354100
round_k,0,1,3,13,63,321,1612,8145,41770
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,1900,7300,35900,176100,898100,4557900
round_k,0,1,9,36,179,880,4490,22789
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,14300,67700,343900,1736100,8830300
round_k,0,1,3,14,71,338,1719,8680,44151
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2500,10900,52900,262500,1331900,6836700
round_k,0,1,3,12,54,264,1312,6659,34183
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,2900,12500,60300,298500,1512700,7777900
round_k,0,1,3,14,62,301,1492,7563,38889
round_shots,100,100,100,100,100,100,100,100,100
round_queries,100,300,700,3100,13900,69100,345300,1759100,8997100
round_k,0,1,3,15,69,345,1726,8795,44985
round_shots,200,100,100,100,100,100,100,100,100
round_queries,200,300,700,2700,12300,59700,293900,1512300,7516100
round_k,0,1,3,13,61,298,1469,7561,37580
round_shots,100,200,100,100,100,100,100,100,100
round_queries,100,600,700,2700,11100,52100,250700,1275700,6475500
round_k,0,1,3,13,55,260,1253,6378,32377
round_shots,100,200,100,100,100,100,100,100
round_queries,100,600,2100,9500,43900,220100,1120900,5726700
round_k,0,1,10,47,219,1100,5604,28633
